time	air_temperature	precipitation_amount	wind_speed	price	kpi
2015-01-01 00:00:00	0.2	0	1.3	0.2450	1.0653
2015-01-01 01:00:00	0.2	0	0.5	0.2432	1.0653
2015-01-01 02:00:00	0.2	0	0.7	0.2423	1.0653
2015-01-01 03:00:00	0.3	0	0.4	0.2423	1.0653
2015-01-01 04:00:00	0.3	0	1	0.2441	1.0653
2015-01-01 05:00:00	0.2	0	1	0.2450	1.0653
2015-01-01 06:00:00	0.2	0	0.7	0.2423	1.0653
2015-01-01 07:00:00	1	0	1.6	0.2441	1.0653
2015-01-01 08:00:00	1.6	0	0.8	0.2441	1.0653
2015-01-01 09:00:00	1.7	0	0.5	0.2450	1.0653
2015-01-01 10:00:00	2.1	0.2	1.1	0.2450	1.0653
2015-01-01 11:00:00	2.6	0	1.5	0.2450	1.0653
2015-01-01 12:00:00	3.1	0	1.2	0.2441	1.0653
2015-01-01 13:00:00	3.4	0	0.7	0.2441	1.0653
2015-01-01 14:00:00	3.5	0	1.4	0.2487	1.0653
2015-01-01 15:00:00	3.1	0	0.6	0.2559	1.0653
2015-01-01 16:00:00	4	0	2.3	0.2568	1.0653
2015-01-01 17:00:00	3.8	0	1	0.2550	1.0653
2015-01-01 18:00:00	4	0	2.6	0.2514	1.0653
2015-01-01 19:00:00	5.1	0	5.4	0.2487	1.0653
2015-01-01 20:00:00	5.3	0	4.4	0.2450	1.0653
2015-01-01 21:00:00	5.7	0	4.9	0.2441	1.0653
2015-01-01 22:00:00	5.7	0	4.9	0.2423	1.0653
2015-01-01 23:00:00	5.8	0	5.2	0.2414	1.0653
2015-01-02 00:00:00	6.1	0	5.4	0.2387	1.0646
2015-01-02 01:00:00	6.4	0	4.8	0.2369	1.0646
2015-01-02 02:00:00	6.5	0	5.2	0.2315	1.0646
2015-01-02 03:00:00	6.3	0	2.9	0.2233	1.0646
2015-01-02 04:00:00	5.7	0.4	0.9	0.2360	1.0646
2015-01-02 05:00:00	5.4	0.1	1.2	0.2459	1.0646
2015-01-02 06:00:00	3.9	0	1.5	0.2568	1.0646
2015-01-02 07:00:00	4.3	0	2.1	0.2568	1.0646
2015-01-02 08:00:00	5.5	0	3.2	0.2559	1.0646
2015-01-02 09:00:00	5.5	0	3.2	0.2559	1.0646
2015-01-02 10:00:00	5.7	0	3.8	0.2568	1.0646
2015-01-02 11:00:00	6.1	0	4.2	0.2559	1.0646
2015-01-02 12:00:00	5.8	0	3.3	0.2550	1.0646
2015-01-02 13:00:00	5.7	0	6.9	0.2541	1.0646
2015-01-02 14:00:00	5.1	0	5.1	0.2550	1.0646
2015-01-02 15:00:00	4.7	0	5.7	0.2586	1.0646
2015-01-02 16:00:00	4.1	0	4.4	0.2595	1.0646
2015-01-02 17:00:00	3.1	0	3.7	0.2577	1.0646
2015-01-02 18:00:00	4.1	0	5.3	0.2568	1.0646
2015-01-02 19:00:00	4	0	5.2	0.2514	1.0646
2015-01-02 20:00:00	3.4	0	4.8	0.2478	1.0646
2015-01-02 21:00:00	3.6	0	5.2	0.2459	1.0646
2015-01-02 22:00:00	4.2	0	6.2	0.2423	1.0646
2015-01-02 23:00:00	3.6	0	3.4	0.2342	1.0646
2015-01-03 00:00:00	4.3	0	5.5	0.2306	1.0640
2015-01-03 01:00:00	4.1	0	5	0.2297	1.0640
2015-01-03 02:00:00	3.7	0	2.5	0.2288	1.0640
2015-01-03 03:00:00	3.2	0	2.2	0.2288	1.0640
2015-01-03 04:00:00	1.7	0	0.8	0.2288	1.0640
2015-01-03 05:00:00	4	0	4.1	0.2306	1.0640
2015-01-03 06:00:00	4	0	2.6	0.2414	1.0640
2015-01-03 07:00:00	2.6	0	2.2	0.2441	1.0640
2015-01-03 08:00:00	0	0	1	0.2487	1.0640
2015-01-03 09:00:00	0.2	0	1	0.2505	1.0640
2015-01-03 10:00:00	1.7	0	1.3	0.2505	1.0640
2015-01-03 11:00:00	1.3	0	0.8	0.2505	1.0640
2015-01-03 12:00:00	1.5	0	2	0.2496	1.0640
2015-01-03 13:00:00	2.9	0	1.3	0.2514	1.0640
2015-01-03 14:00:00	2	0	1.9	0.2568	1.0640
2015-01-03 15:00:00	3.4	0	4.6	0.2586	1.0640
2015-01-03 16:00:00	3	0	6.5	0.2613	1.0640
2015-01-03 17:00:00	2.6	0	5.5	0.2604	1.0640
2015-01-03 18:00:00	2.6	0	4.4	0.2577	1.0640
2015-01-03 19:00:00	2.6	0	5.5	0.2559	1.0640
2015-01-03 20:00:00	2.5	0	5.3	0.2523	1.0640
2015-01-03 21:00:00	2.4	0	4.3	0.2505	1.0640
2015-01-03 22:00:00	2.1	0	5.9	0.2459	1.0640
2015-01-03 23:00:00	1	0	3.4	0.2496	1.0640
2015-01-04 00:00:00	1.1	0	4.3	0.2478	1.0633
2015-01-04 01:00:00	1.1	0	3.7	0.2459	1.0633
2015-01-04 02:00:00	0.5	0	2.4	0.2441	1.0633
2015-01-04 03:00:00	0.2	0	2.6	0.2441	1.0633
2015-01-04 04:00:00	0.7	0	3.4	0.2459	1.0633
2015-01-04 05:00:00	0.9	0	3.5	0.2450	1.0633
2015-01-04 06:00:00	0.4	0	2.5	0.2450	1.0633
2015-01-04 07:00:00	-1.7	0	0.8	0.2496	1.0633
2015-01-04 08:00:00	-1.3	0	2.4	0.2532	1.0633
2015-01-04 09:00:00	-2	0	0.6	0.2550	1.0633
2015-01-04 10:00:00	-0.6	0	1.1	0.2559	1.0633
2015-01-04 11:00:00	1.5	0	2.7	0.2550	1.0633
2015-01-04 12:00:00	2.4	0	3.2	0.2559	1.0633
2015-01-04 13:00:00	1.4	0	1.6	0.2559	1.0633
2015-01-04 14:00:00	1.2	0	2.2	0.2595	1.0633
2015-01-04 15:00:00	-0.3	0	1.6	0.2613	1.0633
2015-01-04 16:00:00	-1.9	0	0.8	0.2622	1.0633
2015-01-04 17:00:00	-1.7	0	0.5	0.2667	1.0633
2015-01-04 18:00:00	-2.7	0	0.7	0.2658	1.0633
2015-01-04 19:00:00	-2.9	0	1.6	0.2613	1.0633
2015-01-04 20:00:00	-2.8	0	1.8	0.2595	1.0633
2015-01-04 21:00:00	-4.4	0	0.8	0.2595	1.0633
2015-01-04 22:00:00	-4.3	0	1.3	0.2532	1.0633
2015-01-04 23:00:00	-4	0	0.4	0.2550	1.0633
2015-01-05 00:00:00	-3.5	0	1.5	0.2559	1.0626
2015-01-05 01:00:00	-2.5	0	1.4	0.2559	1.0626
2015-01-05 02:00:00	-2.5	0	1.6	0.2559	1.0626
2015-01-05 03:00:00	-2.1	0	0.9	0.2550	1.0626
2015-01-05 04:00:00	-2.3	0	0.4	0.2596	1.0626
2015-01-05 05:00:00	-2	0	1.1	0.2623	1.0626
2015-01-05 06:00:00	-1.7	0	1.3	0.2823	1.0626
2015-01-05 07:00:00	-1.5	0	1.6	0.3470	1.0626
2015-01-05 08:00:00	-1.2	0	1.4	0.3780	1.0626
2015-01-05 09:00:00	-0.9	0	0.8	0.3689	1.0626
2015-01-05 10:00:00	-0.7	0	1	0.3734	1.0626
2015-01-05 11:00:00	-0.7	0	1.3	0.3525	1.0626
2015-01-05 12:00:00	-0.1	0	0.3	0.3315	1.0626
2015-01-05 13:00:00	0.1	0	0.3	0.3434	1.0626
2015-01-05 14:00:00	0.3	0	1.5	0.3925	1.0626
2015-01-05 15:00:00	-0.2	0	1.1	0.4253	1.0626
2015-01-05 16:00:00	0.2	0	1	0.5173	1.0626
2015-01-05 17:00:00	0.1	0	0.6	0.3324	1.0626
2015-01-05 18:00:00	0	0	0.6	0.2951	1.0626
2015-01-05 19:00:00	0.4	0	0.6	0.2860	1.0626
2015-01-05 20:00:00	0	0.1	1.2	0.2760	1.0626
2015-01-05 21:00:00	-0.2	0.2	1.2	0.2678	1.0626
2015-01-05 22:00:00	-0.1	0	0.6	0.2650	1.0626
2015-01-05 23:00:00	0.2	0	0.5	0.2559	1.0626
2015-01-06 00:00:00	0.3	0	0.7	0.2561	1.0619
2015-01-06 01:00:00	0.6	0.1	1	0.2561	1.0619
2015-01-06 02:00:00	0.8	0.3	1	0.2561	1.0619
2015-01-06 03:00:00	0.9	0.2	0.6	0.2561	1.0619
2015-01-06 04:00:00	1.3	0.3	0.9	0.2570	1.0619
2015-01-06 05:00:00	1.5	0.3	1.3	0.2635	1.0619
2015-01-06 06:00:00	1.6	0.1	1.3	0.2754	1.0619
2015-01-06 07:00:00	1.8	0.2	1.5	0.2800	1.0619
2015-01-06 08:00:00	2	0.4	1.3	0.2791	1.0619
2015-01-06 09:00:00	2.7	0.9	2.5	0.2800	1.0619
2015-01-06 10:00:00	2.9	1.2	4.1	0.2745	1.0619
2015-01-06 11:00:00	2.6	0.3	3.5	0.2717	1.0619
2015-01-06 12:00:00	2.4	0.4	3.5	0.2717	1.0619
2015-01-06 13:00:00	2.4	0.3	3.3	0.2717	1.0619
2015-01-06 14:00:00	2.4	0.2	4.9	0.2717	1.0619
2015-01-06 15:00:00	2.2	0.6	3.7	0.2754	1.0619
2015-01-06 16:00:00	2.5	1	4.6	0.2717	1.0619
2015-01-06 17:00:00	3	0.2	4.1	0.2717	1.0619
2015-01-06 18:00:00	3.4	1.4	3.5	0.2662	1.0619
2015-01-06 19:00:00	4.1	1.2	4.5	0.2607	1.0619
2015-01-06 20:00:00	4.1	1	4.4	0.2579	1.0619
2015-01-06 21:00:00	3.9	0.7	5.5	0.2543	1.0619
2015-01-06 22:00:00	3.6	0.4	6.4	0.2506	1.0619
2015-01-06 23:00:00	3.2	0	5	0.2423	1.0619
2015-01-07 00:00:00	2.9	0.1	4.1	0.2388	1.0613
2015-01-07 01:00:00	2.8	1.2	4	0.2379	1.0613
2015-01-07 02:00:00	2.4	1.2	3.1	0.2397	1.0613
2015-01-07 03:00:00	1.8	1.3	3.6	0.2443	1.0613
2015-01-07 04:00:00	1.2	0.8	2.1	0.2544	1.0613
2015-01-07 05:00:00	0.9	0.6	0.9	0.2608	1.0613
2015-01-07 06:00:00	0.9	0.3	1.9	0.2882	1.0613
2015-01-07 07:00:00	1.3	0	1.3	0.2974	1.0613
2015-01-07 08:00:00	1.5	0	1.2	0.2946	1.0613
2015-01-07 09:00:00	1.5	0	1.1	0.2928	1.0613
2015-01-07 10:00:00	1.6	0	0.8	0.2901	1.0613
2015-01-07 11:00:00	1.9	0	0.5	0.2837	1.0613
2015-01-07 12:00:00	1.7	0	1.8	0.2809	1.0613
2015-01-07 13:00:00	1.5	0	1.6	0.2772	1.0613
2015-01-07 14:00:00	1.5	0	2.8	0.2727	1.0613
2015-01-07 15:00:00	1.4	0	2.6	0.2809	1.0613
2015-01-07 16:00:00	1.1	0	2.7	0.2708	1.0613
2015-01-07 17:00:00	0.6	0	3.5	0.2635	1.0613
2015-01-07 18:00:00	0.8	0	2.6	0.2580	1.0613
2015-01-07 19:00:00	1	0	2.8	0.2544	1.0613
2015-01-07 20:00:00	1	0	2.3	0.2507	1.0613
2015-01-07 21:00:00	1.2	0	1.7	0.2443	1.0613
2015-01-07 22:00:00	1.8	0.2	1.5	0.2388	1.0613
2015-01-07 23:00:00	3.1	2.3	2.9	0.2379	1.0613
2015-01-08 00:00:00	4.6	0.3	5.1	0.2266	1.0606
2015-01-08 01:00:00	5.1	0	6	0.2221	1.0606
2015-01-08 02:00:00	5.2	0.1	5.7	0.2203	1.0606
2015-01-08 03:00:00	5.3	0.5	4.8	0.2212	1.0606
2015-01-08 04:00:00	5.7	0.3	4.4	0.2347	1.0606
2015-01-08 05:00:00	5.5	0	2	0.2429	1.0606
2015-01-08 06:00:00	5.4	0	3.4	0.2492	1.0606
2015-01-08 07:00:00	4.2	0	2.2	0.2537	1.0606
2015-01-08 08:00:00	3.4	0	1.4	0.2546	1.0606
2015-01-08 09:00:00	2.8	0	1.4	0.2564	1.0606
2015-01-08 10:00:00	3.7	0	1.2	0.2573	1.0606
2015-01-08 11:00:00	3	0	2.3	0.2573	1.0606
2015-01-08 12:00:00	2.4	0	1.9	0.2582	1.0606
2015-01-08 13:00:00	1.9	0	1.8	0.2564	1.0606
2015-01-08 14:00:00	2.2	0	1.1	0.2546	1.0606
2015-01-08 15:00:00	1.6	0	1.4	0.2564	1.0606
2015-01-08 16:00:00	1.2	0	0.4	0.2564	1.0606
2015-01-08 17:00:00	0.4	0	0.9	0.2528	1.0606
2015-01-08 18:00:00	0.6	0	2.5	0.2501	1.0606
2015-01-08 19:00:00	0.2	0	2.1	0.2483	1.0606
2015-01-08 20:00:00	-0.2	0	0.9	0.2465	1.0606
2015-01-08 21:00:00	0.3	0	3.2	0.2410	1.0606
2015-01-08 22:00:00	-0.6	0	0.7	0.2338	1.0606
2015-01-08 23:00:00	-0.8	0	1.4	0.2338	1.0606
2015-01-09 00:00:00	-1	0	0.5	0.2301	1.0599
2015-01-09 01:00:00	-1.2	0	1.1	0.2283	1.0599
2015-01-09 02:00:00	-1.9	0	0.5	0.2274	1.0599
2015-01-09 03:00:00	-2	0	0.8	0.2310	1.0599
2015-01-09 04:00:00	-2.3	0	1	0.2374	1.0599
2015-01-09 05:00:00	-2.2	0	1.2	0.2419	1.0599
2015-01-09 06:00:00	-2.4	0	2.5	0.2564	1.0599
2015-01-09 07:00:00	-2.4	0	1.9	0.2618	1.0599
2015-01-09 08:00:00	-2.5	0	2.7	0.2637	1.0599
2015-01-09 09:00:00	-2.2	0	2.8	0.2618	1.0599
2015-01-09 10:00:00	-1.5	0	3.4	0.2573	1.0599
2015-01-09 11:00:00	-0.5	0	3.2	0.2546	1.0599
2015-01-09 12:00:00	-0.5	0	1.8	0.2528	1.0599
2015-01-09 13:00:00	-0.8	0	3.5	0.2528	1.0599
2015-01-09 14:00:00	-1.4	0	2.7	0.2528	1.0599
2015-01-09 15:00:00	-1.4	0	3	0.2546	1.0599
2015-01-09 16:00:00	-1.1	0	3.3	0.2546	1.0599
2015-01-09 17:00:00	-2.2	0	1	0.2528	1.0599
2015-01-09 18:00:00	-2.9	0	0.6	0.2501	1.0599
2015-01-09 19:00:00	-3.4	0	1.2	0.2474	1.0599
2015-01-09 20:00:00	-3.2	0	0.8	0.2446	1.0599
2015-01-09 21:00:00	-2.9	0	1.7	0.2401	1.0599
2015-01-09 22:00:00	-3.5	0	0.9	0.2392	1.0599
2015-01-09 23:00:00	-4.2	0	0.4	0.2347	1.0599
2015-01-10 00:00:00	-4.1	0	2.7	0.2338	1.0592
2015-01-10 01:00:00	-4	0	0.6	0.2310	1.0592
2015-01-10 02:00:00	-3.6	0	1.5	0.2292	1.0592
2015-01-10 03:00:00	-3.3	0	1.2	0.2283	1.0592
2015-01-10 04:00:00	-3.3	0.2	1.5	0.2292	1.0592
2015-01-10 05:00:00	-3.2	0.8	1.6	0.2310	1.0592
2015-01-10 06:00:00	-2.6	1.2	1.7	0.2301	1.0592
2015-01-10 07:00:00	-2.3	1.5	2.5	0.2347	1.0592
2015-01-10 08:00:00	-0.5	1.5	2.7	0.2365	1.0592
2015-01-10 09:00:00	0.2	1.1	3.5	0.2374	1.0592
2015-01-10 10:00:00	0.3	1.4	3.4	0.2383	1.0592
2015-01-10 11:00:00	0.2	1.7	2.1	0.2374	1.0592
2015-01-10 12:00:00	0.5	1.2	3	0.2365	1.0592
2015-01-10 13:00:00	0.9	0	0.7	0.2365	1.0592
2015-01-10 14:00:00	0.4	0	2.3	0.2374	1.0592
2015-01-10 15:00:00	-0.2	0	1.1	0.2392	1.0592
2015-01-10 16:00:00	1	0	2.8	0.2410	1.0592
2015-01-10 17:00:00	1.6	0	3.9	0.2401	1.0592
2015-01-10 18:00:00	1.6	0.1	2.8	0.2383	1.0592
2015-01-10 19:00:00	1.7	0	0.7	0.2365	1.0592
2015-01-10 20:00:00	1.6	0.9	10.4	0.2356	1.0592
2015-01-10 21:00:00	0	0.1	5.7	0.2356	1.0592
2015-01-10 22:00:00	-0.5	0	2	0.2310	1.0592
2015-01-10 23:00:00	-1.1	0	1.3	0.2265	1.0592
2015-01-11 00:00:00	-1.1	0	1.6	0.2193	1.0585
2015-01-11 01:00:00	-1.5	0.2	1	0.2175	1.0585
2015-01-11 02:00:00	-1.5	0.2	0.9	0.2120	1.0585
2015-01-11 03:00:00	-1.7	0.3	1.6	0.2138	1.0585
2015-01-11 04:00:00	-1.9	0.5	2.6	0.2165	1.0585
2015-01-11 05:00:00	-2.3	0.7	2.9	0.2165	1.0585
2015-01-11 06:00:00	-2.6	0.4	3.5	0.2238	1.0585
2015-01-11 07:00:00	-3	0.6	3.3	0.2283	1.0585
2015-01-11 08:00:00	-3.2	0.2	4.3	0.2356	1.0585
2015-01-11 09:00:00	-3.3	0.2	2.5	0.2374	1.0585
2015-01-11 10:00:00	-3.4	0.3	3.5	0.2383	1.0585
2015-01-11 11:00:00	-3.5	0.1	3.7	0.2392	1.0585
2015-01-11 12:00:00	-3.5	0	3.6	0.2392	1.0585
2015-01-11 13:00:00	-3.6	0	2.7	0.2392	1.0585
2015-01-11 14:00:00	-3.8	0	2.4	0.2410	1.0585
2015-01-11 15:00:00	-4.2	0	2.6	0.2437	1.0585
2015-01-11 16:00:00	-5	0	2.7	0.2446	1.0585
2015-01-11 17:00:00	-5.3	0	2.5	0.2446	1.0585
2015-01-11 18:00:00	-5.3	0	2.6	0.2437	1.0585
2015-01-11 19:00:00	-5.5	0	1.5	0.2428	1.0585
2015-01-11 20:00:00	-5.7	0	1.8	0.2410	1.0585
2015-01-11 21:00:00	-5.4	0	1.3	0.2383	1.0585
2015-01-11 22:00:00	-5.2	0	0.8	0.2356	1.0585
2015-01-11 23:00:00	-5.2	0	1.1	0.2401	1.0585
2015-01-12 00:00:00	-4	0	3.2	0.2419	1.0579
2015-01-12 01:00:00	-4.6	0	1.8	0.2401	1.0579
2015-01-12 02:00:00	-4.6	0	0.7	0.2401	1.0579
2015-01-12 03:00:00	-5	1.4	0.9	0.2410	1.0579
2015-01-12 04:00:00	-4.8	1.4	3.7	0.2446	1.0579
2015-01-12 05:00:00	-4.9	0.9	4.5	0.2556	1.0579
2015-01-12 06:00:00	-5.1	0.1	3.4	0.2665	1.0579
2015-01-12 07:00:00	-5.7	0	5.2	0.3158	1.0579
2015-01-12 08:00:00	-5.9	0	5.2	0.2784	1.0579
2015-01-12 09:00:00	-5.2	0	4	0.2757	1.0579
2015-01-12 10:00:00	-4.8	0	3.5	0.2711	1.0579
2015-01-12 11:00:00	-4.7	0	3.5	0.2656	1.0579
2015-01-12 12:00:00	-3.7	0	3.4	0.2647	1.0579
2015-01-12 13:00:00	-3.2	0	3.8	0.2629	1.0579
2015-01-12 14:00:00	-1.6	0	2.3	0.2638	1.0579
2015-01-12 15:00:00	-0.4	0	1	0.2665	1.0579
2015-01-12 16:00:00	0.1	0	1.4	0.2647	1.0579
2015-01-12 17:00:00	-0.6	0	1.1	0.2629	1.0579
2015-01-12 18:00:00	-0.7	0	1.1	0.2574	1.0579
2015-01-12 19:00:00	-0.8	0	1.3	0.2537	1.0579
2015-01-12 20:00:00	-2	0	1.9	0.2492	1.0579
2015-01-12 21:00:00	-2.5	0	2.3	0.2474	1.0579
2015-01-12 22:00:00	0	0	3.3	0.2410	1.0579
2015-01-12 23:00:00	-0.3	0	1.2	0.2337	1.0579
2015-01-13 00:00:00	0.4	0	2.9	0.2324	1.0572
2015-01-13 01:00:00	0.7	0	2.4	0.2315	1.0572
2015-01-13 02:00:00	1.9	0	4.9	0.2279	1.0572
2015-01-13 03:00:00	0.6	0	4.9	0.2279	1.0572
2015-01-13 04:00:00	0.8	0	2.4	0.2315	1.0572
2015-01-13 05:00:00	0.8	0	2.9	0.2379	1.0572
2015-01-13 06:00:00	1.2	0	3.2	0.2443	1.0572
2015-01-13 07:00:00	0.9	0	2.8	0.2479	1.0572
2015-01-13 08:00:00	-0.1	0	2	0.2452	1.0572
2015-01-13 09:00:00	1.4	0	2.2	0.2425	1.0572
2015-01-13 10:00:00	2.6	0	2.5	0.2397	1.0572
2015-01-13 11:00:00	3.4	0	3.5	0.2379	1.0572
2015-01-13 12:00:00	3.5	0	3.9	0.2388	1.0572
2015-01-13 13:00:00	3.7	0	4.3	0.2415	1.0572
2015-01-13 14:00:00	3.1	0	2.9	0.2434	1.0572
2015-01-13 15:00:00	2.4	0	2	0.2461	1.0572
2015-01-13 16:00:00	2.5	0	4.3	0.2470	1.0572
2015-01-13 17:00:00	1.2	0	4	0.2461	1.0572
2015-01-13 18:00:00	1	0	4.5	0.2452	1.0572
2015-01-13 19:00:00	0.2	0	3.5	0.2434	1.0572
2015-01-13 20:00:00	-0.8	0	1.3	0.2406	1.0572
2015-01-13 21:00:00	0	0	2.5	0.2370	1.0572
2015-01-13 22:00:00	0.2	0	3.7	0.2333	1.0572
2015-01-13 23:00:00	-0.6	0	1.8	0.2343	1.0572
2015-01-14 00:00:00	-1.7	0	0.9	0.2346	1.0565
2015-01-14 01:00:00	-3.2	0	1.4	0.2327	1.0565
2015-01-14 02:00:00	-2.5	0	2	0.2336	1.0565
2015-01-14 03:00:00	-2.5	0	1.2	0.2355	1.0565
2015-01-14 04:00:00	-2.8	0	1.5	0.2373	1.0565
2015-01-14 05:00:00	-3.2	0	2.3	0.2454	1.0565
2015-01-14 06:00:00	-2.5	0	2	0.2626	1.0565
2015-01-14 07:00:00	-3.1	0	1.9	0.2943	1.0565
2015-01-14 08:00:00	-2.5	0	1.6	0.2862	1.0565
2015-01-14 09:00:00	-3.2	0	0.4	0.2762	1.0565
2015-01-14 10:00:00	-2.7	0	0.6	0.2744	1.0565
2015-01-14 11:00:00	-2	0	0.9	0.2690	1.0565
2015-01-14 12:00:00	-0.7	0	1.5	0.2681	1.0565
2015-01-14 13:00:00	0.2	0	1.7	0.2753	1.0565
2015-01-14 14:00:00	-0.9	0	1.7	0.2690	1.0565
2015-01-14 15:00:00	-2.4	0	0.6	0.3070	1.0565
2015-01-14 16:00:00	-2.9	0	1.6	0.3251	1.0565
2015-01-14 17:00:00	-3.1	0	0.7	0.2717	1.0565
2015-01-14 18:00:00	-2.5	0	1.7	0.2581	1.0565
2015-01-14 19:00:00	-2.8	0	1.6	0.2527	1.0565
2015-01-14 20:00:00	-3.4	0	1.2	0.2499	1.0565
2015-01-14 21:00:00	-3.8	0	1.4	0.2436	1.0565
2015-01-14 22:00:00	-4.2	0	0.9	0.2400	1.0565
2015-01-14 23:00:00	-4.3	0	1	0.2391	1.0565
2015-01-15 00:00:00	-4.8	0	1.2	0.2344	1.0558
2015-01-15 01:00:00	-4.2	0	1.4	0.2335	1.0558
2015-01-15 02:00:00	-2.8	0	0.6	0.2335	1.0558
2015-01-15 03:00:00	-1.7	0	0.9	0.2344	1.0558
2015-01-15 04:00:00	-1.7	0	0.8	0.2362	1.0558
2015-01-15 05:00:00	-0.4	0	1.1	0.2398	1.0558
2015-01-15 06:00:00	1.5	0.3	3.6	0.2496	1.0558
2015-01-15 07:00:00	2.5	0.2	4.6	0.2505	1.0558
2015-01-15 08:00:00	2.3	0.2	4.7	0.2496	1.0558
2015-01-15 09:00:00	2.1	0.1	3.8	0.2478	1.0558
2015-01-15 10:00:00	2.1	0	4.4	0.2469	1.0558
2015-01-15 11:00:00	0.9	0.9	3.3	0.2460	1.0558
2015-01-15 12:00:00	0.6	1.4	2.2	0.2451	1.0558
2015-01-15 13:00:00	0.5	1.2	2.3	0.2460	1.0558
2015-01-15 14:00:00	0.4	1.2	1.9	0.2469	1.0558
2015-01-15 15:00:00	0.5	0.7	2.1	0.2487	1.0558
2015-01-15 16:00:00	0.9	1.1	1.9	0.2478	1.0558
2015-01-15 17:00:00	1.7	1.5	1	0.2460	1.0558
2015-01-15 18:00:00	2.2	2.1	2.7	0.2442	1.0558
2015-01-15 19:00:00	2.1	1.7	0.3	0.2416	1.0558
2015-01-15 20:00:00	2.2	0	2.2	0.2398	1.0558
2015-01-15 21:00:00	2.4	0.1	2.6	0.2353	1.0558
2015-01-15 22:00:00	2.6	0	1.1	0.2327	1.0558
2015-01-15 23:00:00	3	0	1.2	0.2300	1.0558
2015-01-16 00:00:00	2	3.4	1.7	0.2235	1.0552
2015-01-16 01:00:00	2.1	0.9	2.9	0.2217	1.0552
2015-01-16 02:00:00	0.9	1.1	2.7	0.2182	1.0552
2015-01-16 03:00:00	1.3	0	2.9	0.2235	1.0552
2015-01-16 04:00:00	1.8	0	2.3	0.2305	1.0552
2015-01-16 05:00:00	2.3	0.4	2.7	0.2332	1.0552
2015-01-16 06:00:00	3	0.2	3.9	0.2455	1.0552
2015-01-16 07:00:00	3.8	0.2	4.1	0.2508	1.0552
2015-01-16 08:00:00	4.4	0	4.5	0.2490	1.0552
2015-01-16 09:00:00	4.5	0	3.8	0.2464	1.0552
2015-01-16 10:00:00	4.8	0	5.2	0.2455	1.0552
2015-01-16 11:00:00	4.9	0	4	0.2437	1.0552
2015-01-16 12:00:00	4.9	0	4.8	0.2428	1.0552
2015-01-16 13:00:00	5.4	0	7.1	0.2420	1.0552
2015-01-16 14:00:00	5.4	0	6.4	0.2428	1.0552
2015-01-16 15:00:00	4.8	0	7.1	0.2446	1.0552
2015-01-16 16:00:00	4.3	0	7.9	0.2472	1.0552
2015-01-16 17:00:00	4.1	0	7.8	0.2552	1.0552
2015-01-16 18:00:00	3.6	0	7.6	0.2446	1.0552
2015-01-16 19:00:00	3.2	0	5.4	0.2411	1.0552
2015-01-16 20:00:00	3	0	5.1	0.2367	1.0552
2015-01-16 21:00:00	2.8	0	5.9	0.2367	1.0552
2015-01-16 22:00:00	2.3	0	4.5	0.2349	1.0552
2015-01-16 23:00:00	1.7	0	4.7	0.2367	1.0552
2015-01-17 00:00:00	1.6	0	3.9	0.2358	1.0545
2015-01-17 01:00:00	1.2	0	4.5	0.2349	1.0545
2015-01-17 02:00:00	1.2	0	4.1	0.2349	1.0545
2015-01-17 03:00:00	1	0	4.3	0.2349	1.0545
2015-01-17 04:00:00	0.9	0	3.9	0.2349	1.0545
2015-01-17 05:00:00	0.9	0	2.6	0.2367	1.0545
2015-01-17 06:00:00	0.8	0	3	0.2393	1.0545
2015-01-17 07:00:00	0.8	0	4	0.2428	1.0545
2015-01-17 08:00:00	0.6	0	3.1	0.2464	1.0545
2015-01-17 09:00:00	1.1	0	4	0.2499	1.0545
2015-01-17 10:00:00	1.1	0	3.5	0.2490	1.0545
2015-01-17 11:00:00	2.7	0	3.2	0.2437	1.0545
2015-01-17 12:00:00	2.9	0	4.6	0.2420	1.0545
2015-01-17 13:00:00	2.7	0	2.9	0.2402	1.0545
2015-01-17 14:00:00	1.9	0	2.7	0.2402	1.0545
2015-01-17 15:00:00	-0.1	0	1.7	0.2446	1.0545
2015-01-17 16:00:00	-0.4	0	1.2	0.2481	1.0545
2015-01-17 17:00:00	-1.1	0	0.3	0.2472	1.0545
2015-01-17 18:00:00	-1.1	0	1.1	0.2437	1.0545
2015-01-17 19:00:00	-1.3	0	1.9	0.2393	1.0545
2015-01-17 20:00:00	-1.8	0	1.5	0.2367	1.0545
2015-01-17 21:00:00	-1.9	0	1.5	0.2358	1.0545
2015-01-17 22:00:00	-2.4	0	1.1	0.2340	1.0545
2015-01-17 23:00:00	-2.2	0	2.5	0.2305	1.0545
2015-01-18 00:00:00	-2.7	0	2.9	0.2279	1.0538
2015-01-18 01:00:00	-2.5	0	2.6	0.2244	1.0538
2015-01-18 02:00:00	-1.4	0	2.6	0.2252	1.0538
2015-01-18 03:00:00	-1.5	0	2.4	0.2226	1.0538
2015-01-18 04:00:00	-1	0	2.2	0.2261	1.0538
2015-01-18 05:00:00	-0.9	0	1.1	0.2314	1.0538
2015-01-18 06:00:00	-1	0	2.3	0.2349	1.0538
2015-01-18 07:00:00	-0.9	0	0.7	0.2376	1.0538
2015-01-18 08:00:00	-0.5	0	0.8	0.2393	1.0538
